id,neighbourhood_group,neighbourhood,room_type,price,minimum_nights
35005774,Brooklyn,Greenpoint,Entire home/apt,400,4
35005793,Manhattan,Murray Hill,Entire home/apt,200,29
35005797,Manhattan,Upper West Side,Entire home/apt,550,3
35005829,Manhattan,Murray Hill,Entire home/apt,202,29
35005862,Manhattan,Chelsea,Entire home/apt,275,29
35005877,Manhattan,Chelsea,Entire home/apt,277,29
35005936,Manhattan,Murray Hill,Entire home/apt,162,29
35005963,Manhattan,Theater District,Entire home/apt,217,29
35006072,Manhattan,Upper West Side,Entire home/apt,180,2
35006121,Manhattan,Midtown,Entire home/apt,149,1
35006426,Queens,Sunnyside,Private room,50,2
35007081,Brooklyn,Williamsburg,Entire home/apt,295,2
35007111,Brooklyn,East New York,Private room,70,1
35007140,Brooklyn,Williamsburg,Entire home/apt,295,2
35007203,Brooklyn,Williamsburg,Entire home/apt,495,2
35007240,Manhattan,Greenwich Village,Entire home/apt,1099,31
35007394,Brooklyn,Sheepshead Bay,Entire home/apt,129,2
35008478,Manhattan,Hell's Kitchen,Entire home/apt,400,3
35008548,Manhattan,Hell's Kitchen,Private room,181,2
35008790,Manhattan,Hell's Kitchen,Entire home/apt,428,3
35009512,Brooklyn,Williamsburg,Entire home/apt,123,2
35009677,Queens,Flushing,Private room,88,3
35009785,Brooklyn,Sheepshead Bay,Shared room,20,2
35010022,Brooklyn,Bushwick,Entire home/apt,89,1
35010066,Bronx,Concourse,Private room,42,2
35010433,Queens,Flushing,Private room,80,1
35010481,Brooklyn,Williamsburg,Private room,150,2
35010988,Manhattan,Upper East Side,Entire home/apt,111,2
35011803,Brooklyn,Bushwick,Private room,90,5
35012326,Manhattan,Two Bridges,Entire home/apt,109,1
35012500,Queens,Rosedale,Entire home/apt,68,2
35013529,Brooklyn,Crown Heights,Private room,38,1
35013796,Manhattan,Upper East Side,Private room,69,4
35021821,Manhattan,Upper West Side,Entire home/apt,360,2
35023304,Queens,Sunnyside,Entire home/apt,145,2
35023313,Queens,Richmond Hill,Entire home/apt,120,2
35023464,Manhattan,Midtown,Entire home/apt,650,30
35025129,Brooklyn,Greenpoint,Private room,250,29
35025851,Manhattan,Hell's Kitchen,Entire home/apt,599,3
35025881,Manhattan,Hell's Kitchen,Entire home/apt,200,7
35025921,Manhattan,Upper West Side,Entire home/apt,150,30
35026069,Manhattan,East Village,Private room,100,2
35026159,Manhattan,Upper West Side,Entire home/apt,330,4
35026161,Manhattan,Upper West Side,Entire home/apt,150,30
35026452,Manhattan,Midtown,Entire home/apt,179,2
35026962,Manhattan,Upper East Side,Entire home/apt,185,2
35028223,Manhattan,East Harlem,Entire home/apt,200,4
35028448,Manhattan,Washington Heights,Private room,50,15
35028480,Manhattan,Midtown,Entire home/apt,650,30
35029487,Manhattan,Midtown,Entire home/apt,180,1
35029537,Manhattan,Hell's Kitchen,Shared room,75,1
35029551,Manhattan,East Village,Entire home/apt,700,6
35029677,Manhattan,Midtown,Entire home/apt,300,30
35029871,Brooklyn,Boerum Hill,Entire home/apt,220,30
35030427,Manhattan,Midtown,Entire home/apt,180,1
35030460,Brooklyn,Bedford-Stuyvesant,Private room,60,2
35030571,Queens,Ditmars Steinway,Private room,75,1
35030589,Manhattan,Hell's Kitchen,Entire home/apt,155,1
35030835,Manhattan,Midtown,Entire home/apt,180,1
35031082,Manhattan,Midtown,Entire home/apt,180,1
35031409,Manhattan,Midtown,Entire home/apt,180,1
35031778,Manhattan,Lower East Side,Entire home/apt,400,4
35031939,Manhattan,Harlem,Private room,60,1
35032636,Manhattan,Midtown,Private room,135,1
35032803,Manhattan,Hell's Kitchen,Shared room,79,1
35033070,Brooklyn,Sunset Park,Entire home/apt,100,7
35033521,Manhattan,Hell's Kitchen,Shared room,77,1
35033674,Bronx,Melrose,Entire home/apt,59,2
35033921,Manhattan,Hell's Kitchen,Shared room,77,1
35034032,Manhattan,Financial District,Entire home/apt,137,29
35034410,Manhattan,East Village,Private room,100,3
35034543,Manhattan,Hell's Kitchen,Shared room,69,1
35034773,Manhattan,Hell's Kitchen,Private room,120,1
35035202,Bronx,Belmont,Private room,69,1
35035291,Manhattan,Hell's Kitchen,Private room,120,1
35035847,Manhattan,Theater District,Private room,180,2
35036056,Manhattan,Harlem,Private room,60,1
35036124,Brooklyn,Bedford-Stuyvesant,Private room,200,2
35037136,Brooklyn,Williamsburg,Entire home/apt,549,30
35037457,Brooklyn,Bedford-Stuyvesant,Private room,50,2
35037586,Manhattan,Gramercy,Entire home/apt,136,4
35037973,Manhattan,Washington Heights,Private room,65,3
35037976,Manhattan,Midtown,Private room,125,1
35038031,Queens,Long Island City,Entire home/apt,295,3
35038048,Manhattan,Murray Hill,Entire home/apt,385,3
35038124,Manhattan,Midtown,Entire home/apt,479,2
35038269,Manhattan,Midtown,Shared room,99,1
35038426,Manhattan,Midtown,Entire home/apt,260,2
35038658,Queens,Elmhurst,Private room,45,2
35039302,Manhattan,Midtown,Entire home/apt,235,2
35039831,Queens,College Point,Entire home/apt,87,2
35039936,Brooklyn,Bushwick,Entire home/apt,198,9
35040055,Manhattan,Hell's Kitchen,Entire home/apt,275,1
35040098,Manhattan,East Harlem,Entire home/apt,134,3
35040805,Manhattan,Midtown,Entire home/apt,199,2
35040813,Queens,Long Island City,Private room,59,1
35041121,Brooklyn,Bushwick,Entire home/apt,198,30
35042058,Manhattan,Upper West Side,Entire home/apt,11,7
35042440,Staten Island,Mariners Harbor,Entire home/apt,80,1
35042474,Queens,Flushing,Private room,50,1
35043094,Queens,Springfield Gardens,Entire home/apt,150,3
35044394,Brooklyn,Bedford-Stuyvesant,Private room,140,1
35044981,Manhattan,Kips Bay,Entire home/apt,181,1
35050872,Manhattan,Financial District,Entire home/apt,395,3
35054863,Brooklyn,Bedford-Stuyvesant,Private room,45,2
35055076,Queens,Richmond Hill,Private room,65,1
35055437,Manhattan,Harlem,Private room,57,1
35056385,Brooklyn,Flatbush,Private room,65,1
35056734,Manhattan,Hell's Kitchen,Shared room,400,1
35057815,Queens,Jamaica Hills,Entire home/apt,325,2
35058541,Bronx,Throgs Neck,Entire home/apt,99,2
35059067,Queens,East Elmhurst,Private room,90,1
35059177,Manhattan,Upper West Side,Entire home/apt,600,30
35059538,Queens,East Elmhurst,Private room,70,1
35059681,Queens,East Elmhurst,Private room,60,1
35059840,Brooklyn,Canarsie,Entire home/apt,100,2
35060103,Brooklyn,Bushwick,Entire home/apt,89,1
35060288,Manhattan,East Village,Entire home/apt,255,5
35060675,Brooklyn,Crown Heights,Entire home/apt,350,3
35060992,Brooklyn,Crown Heights,Entire home/apt,88,10
35061907,Brooklyn,Crown Heights,Private room,65,31
35062211,Bronx,Wakefield,Private room,160,2
35062294,Manhattan,East Harlem,Entire home/apt,180,3
35062731,Manhattan,Financial District,Entire home/apt,299,4
35062818,Manhattan,Upper East Side,Entire home/apt,250,7
35063045,Manhattan,Little Italy,Entire home/apt,190,5
35063377,Brooklyn,Williamsburg,Private room,100,5
35064014,Brooklyn,Fort Greene,Private room,50,1
35064019,Manhattan,Harlem,Entire home/apt,150,1
35064196,Manhattan,Hell's Kitchen,Entire home/apt,160,1
35064738,Manhattan,Washington Heights,Entire home/apt,80,70
35064797,Manhattan,West Village,Private room,150,3
35065083,Brooklyn,Brooklyn Heights,Entire home/apt,140,2
35065348,Queens,Richmond Hill,Private room,75,1
35065615,Brooklyn,Downtown Brooklyn,Entire home/apt,279,4
35066003,Brooklyn,Bedford-Stuyvesant,Entire home/apt,169,4
35066396,Queens,Astoria,Private room,395,1
35066800,Queens,Arverne,Private room,80,1
35067259,Brooklyn,Bedford-Stuyvesant,Entire home/apt,300,2
35067483,Manhattan,Hell's Kitchen,Entire home/apt,285,30
35069416,Staten Island,Concord,Shared room,30,4
35069663,Bronx,Fordham,Shared room,22,1
35069936,Manhattan,Hell's Kitchen,Entire home/apt,390,3
35070555,Manhattan,Hell's Kitchen,Entire home/apt,500,1
35071302,Manhattan,Greenwich Village,Entire home/apt,500,1
35075812,Manhattan,Murray Hill,Private room,500,2
35076834,Brooklyn,Bedford-Stuyvesant,Entire home/apt,97,1
35079012,Brooklyn,Williamsburg,Entire home/apt,150,5
35079670,Manhattan,East Harlem,Entire home/apt,125,2
35080347,Manhattan,Lower East Side,Entire home/apt,200,5
35080969,Manhattan,Kips Bay,Entire home/apt,294,3
35081477,Manhattan,West Village,Entire home/apt,165,2
35081665,Queens,Woodhaven,Private room,50,1
35082055,Manhattan,Chinatown,Entire home/apt,295,4
35082227,Brooklyn,East New York,Private room,100,2
35082332,Brooklyn,Williamsburg,Entire home/apt,180,4
35082713,Manhattan,SoHo,Entire home/apt,89,1
35084043,Manhattan,Hell's Kitchen,Entire home/apt,199,3
35084260,Manhattan,Hell's Kitchen,Entire home/apt,199,3
35085042,Brooklyn,Gowanus,Entire home/apt,110,30
35085643,Brooklyn,Williamsburg,Entire home/apt,250,3
35085802,Queens,Ridgewood,Private room,70,1
35085826,Queens,St. Albans,Entire home/apt,99,2
35085934,Brooklyn,Williamsburg,Entire home/apt,125,6
35086171,Queens,Flushing,Entire home/apt,90,1
35086252,Brooklyn,Downtown Brooklyn,Entire home/apt,210,5
35088621,Manhattan,Harlem,Private room,50,1
35088935,Manhattan,Upper East Side,Entire home/apt,150,2
35089556,Brooklyn,Crown Heights,Private room,55,2
35090082,Brooklyn,Williamsburg,Entire home/apt,200,3
35090364,Brooklyn,Fort Hamilton,Entire home/apt,150,5
35090587,Queens,Sunnyside,Private room,50,3
35091010,Queens,East Elmhurst,Private room,60,1
35091116,Queens,East Elmhurst,Private room,70,1
35092409,Bronx,Claremont Village,Private room,34,2
35092433,Queens,Flushing,Private room,50,1
35092820,Manhattan,Hell's Kitchen,Entire home/apt,350,1
35093378,Manhattan,Hell's Kitchen,Entire home/apt,225,3
35093823,Brooklyn,Crown Heights,Entire home/apt,130,3
35096173,Manhattan,East Harlem,Entire home/apt,151,3
35096397,Brooklyn,Flatlands,Entire home/apt,75,1
35096744,Brooklyn,Bedford-Stuyvesant,Private room,65,1
35096805,Brooklyn,Bushwick,Private room,100,3
35097415,Queens,Glendale,Entire home/apt,150,2
35097684,Manhattan,Stuyvesant Town,Private room,68,3
35098251,Manhattan,Murray Hill,Entire home/apt,650,3
35100775,Manhattan,Hell's Kitchen,Entire home/apt,425,3
35108156,Manhattan,Hell's Kitchen,Entire home/apt,445,2
35109246,Brooklyn,Cobble Hill,Private room,1750,30
35112957,Manhattan,Financial District,Entire home/apt,225,3
35114189,Manhattan,Upper West Side,Entire home/apt,220,30
35114837,Manhattan,Chelsea,Entire home/apt,154,30
35115408,Brooklyn,Bushwick,Private room,98,2
35115612,Manhattan,Morningside Heights,Private room,210,1
35115893,Manhattan,Upper East Side,Entire home/apt,140,3
35117050,Queens,Corona,Private room,70,1
35117522,Brooklyn,Williamsburg,Private room,52,3
35117804,Manhattan,Hell's Kitchen,Entire home/apt,295,3
35118554,Manhattan,Upper West Side,Entire home/apt,339,3
35119736,Manhattan,Inwood,Entire home/apt,87,4
35119931,Queens,Holliswood,Private room,100,1
35120093,Brooklyn,Bedford-Stuyvesant,Entire home/apt,160,7
35120222,Queens,Long Island City,Entire home/apt,250,3
35120985,Manhattan,Washington Heights,Private room,65,10
35121319,Manhattan,Harlem,Entire home/apt,135,4
35121524,Brooklyn,Williamsburg,Entire home/apt,300,2
35121742,Brooklyn,Prospect-Lefferts Gardens,Entire home/apt,94,4
35122826,Manhattan,Hell's Kitchen,Entire home/apt,390,3
35122841,Brooklyn,Prospect-Lefferts Gardens,Private room,50,3
35123753,Manhattan,Hell's Kitchen,Entire home/apt,450,3
35124153,Manhattan,Chelsea,Entire home/apt,289,3
35124747,Manhattan,Lower East Side,Entire home/apt,175,6
35125511,Manhattan,Hell's Kitchen,Entire home/apt,300,3
35125528,Manhattan,Midtown,Entire home/apt,400,2
35125636,Brooklyn,Sunset Park,Shared room,30,1
35125696,Brooklyn,South Slope,Private room,49,3
35127234,Manhattan,Upper East Side,Entire home/apt,210,5
35127246,Brooklyn,Fort Greene,Entire home/apt,150,3
35127308,Queens,Jamaica,Private room,40,2
35127865,Manhattan,Upper West Side,Entire home/apt,191,1
35128367,Brooklyn,Fort Greene,Entire home/apt,550,2
35129021,Brooklyn,Greenpoint,Entire home/apt,110,2
35129203,Brooklyn,Bedford-Stuyvesant,Private room,39,30
35129411,Brooklyn,Columbia St,Entire home/apt,250,3
35129774,Brooklyn,Greenpoint,Entire home/apt,225,1
35130273,Queens,Woodside,Private room,65,3
35131138,Manhattan,Midtown,Entire home/apt,235,2
35131221,Bronx,Fieldston,Entire home/apt,109,2
35131393,Manhattan,Midtown,Private room,300,5
35132016,Manhattan,Upper West Side,Entire home/apt,590,7
35132345,Manhattan,Hell's Kitchen,Entire home/apt,171,3
35132775,Manhattan,Chelsea,Entire home/apt,249,2
35136523,Queens,Howard Beach,Private room,65,1
35136809,Queens,Howard Beach,Private room,49,1
35141620,Queens,Ditmars Steinway,Private room,100,1
35144024,Queens,Arverne,Entire home/apt,96,2
35144255,Manhattan,Lower East Side,Entire home/apt,585,2
35145200,Brooklyn,Bushwick,Private room,40,1
35145314,Queens,Corona,Shared room,25,2
35145342,Queens,Corona,Shared room,29,1
35146846,Manhattan,Harlem,Entire home/apt,80,60
35147355,Manhattan,Financial District,Entire home/apt,200,30
35147457,Brooklyn,Vinegar Hill,Entire home/apt,350,3
35150643,Queens,Corona,Shared room,25,1
35151658,Brooklyn,Williamsburg,Private room,75,2
35152601,Manhattan,SoHo,Entire home/apt,350,4
35152749,Manhattan,Upper East Side,Entire home/apt,179,3
35153060,Brooklyn,Bushwick,Private room,50,4
35153229,Queens,Cambria Heights,Entire home/apt,160,2
35153334,Manhattan,Hell's Kitchen,Entire home/apt,150,30
35153702,Manhattan,East Harlem,Entire home/apt,99,30
35153758,Queens,Flushing,Private room,80,1
35154253,Manhattan,East Village,Private room,110,3
35154411,Manhattan,Midtown,Private room,399,1
35154533,Manhattan,Hell's Kitchen,Entire home/apt,425,3
35154571,Manhattan,Hell's Kitchen,Entire home/apt,250,2
35154668,Manhattan,Midtown,Private room,399,1
35154803,Manhattan,Midtown,Private room,399,1
35154913,Manhattan,Midtown,Private room,399,1
35155176,Brooklyn,Williamsburg,Entire home/apt,500,3
35155188,Manhattan,West Village,Entire home/apt,179,3
35155272,Manhattan,Chelsea,Entire home/apt,299,3
35155320,Manhattan,Financial District,Entire home/apt,124,29
35155541,Manhattan,Financial District,Entire home/apt,124,29
35155925,Manhattan,Hell's Kitchen,Entire home/apt,420,3
35156210,Manhattan,Lower East Side,Entire home/apt,109,4
35156223,Brooklyn,Bedford-Stuyvesant,Private room,42,30
35156439,Manhattan,Upper East Side,Entire home/apt,279,3
35156906,Brooklyn,Bedford-Stuyvesant,Private room,42,30
35156995,Brooklyn,Fort Greene,Private room,125,2
35157163,Manhattan,Harlem,Private room,60,5
35157419,Brooklyn,Bedford-Stuyvesant,Private room,42,30
35158358,Manhattan,Upper West Side,Entire home/apt,150,1
35158573,Brooklyn,Williamsburg,Private room,75,2
35158765,Manhattan,Upper East Side,Entire home/apt,229,3
35159849,Queens,Flushing,Private room,110,1
35160399,Brooklyn,Cypress Hills,Entire home/apt,99,1
35160406,Brooklyn,East Flatbush,Entire home/apt,86,1
35160490,Queens,Rego Park,Private room,90,7
35160692,Brooklyn,Flatbush,Private room,46,3
35160771,Manhattan,East Harlem,Entire home/apt,140,2
35160909,Brooklyn,Kensington,Entire home/apt,99,14
35161225,Manhattan,Chelsea,Entire home/apt,499,2
35161717,Manhattan,East Village,Private room,125,2
35162122,Queens,St. Albans,Entire home/apt,47,3
35162306,Brooklyn,Williamsburg,Private room,60,3
35162513,Brooklyn,Bedford-Stuyvesant,Entire home/apt,110,3
35162591,Brooklyn,Bedford-Stuyvesant,Private room,50,2
35163045,Brooklyn,Windsor Terrace,Private room,66,1
35163190,Queens,Ditmars Steinway,Entire home/apt,130,2
35163290,Manhattan,Midtown,Private room,365,1
35163461,Manhattan,East Village,Entire home/apt,319,2
35163692,Manhattan,Harlem,Private room,57,1
35164003,Manhattan,SoHo,Private room,150,4
35164652,Staten Island,Arrochar,Entire home/apt,195,3
35164694,Manhattan,East Village,Entire home/apt,120,17
35164876,Manhattan,Harlem,Entire home/apt,99,2
35165258,Manhattan,Chelsea,Entire home/apt,500,3
35165581,Bronx,Morrisania,Private room,70,2
35166290,Manhattan,Harlem,Private room,55,7
35166495,Manhattan,Tribeca,Entire home/apt,600,1
35166514,Queens,Howard Beach,Entire home/apt,150,3
35166637,Brooklyn,Williamsburg,Private room,100,5
35166718,Manhattan,Chelsea,Private room,120,21
35166913,Manhattan,Midtown,Entire home/apt,229,1
35166942,Brooklyn,Bedford-Stuyvesant,Private room,67,30
35167097,Manhattan,Flatiron District,Private room,125,21
35167332,Manhattan,East Harlem,Private room,100,5
35167554,Queens,East Elmhurst,Private room,55,1
35167683,Manhattan,Hell's Kitchen,Entire home/apt,209,1
35167707,Queens,Long Island City,Entire home/apt,290,5
35168463,Queens,Rosedale,Private room,75,1
35168757,Manhattan,Kips Bay,Entire home/apt,100,25
35169758,Bronx,Port Morris,Shared room,28,1
35170169,Bronx,Claremont Village,Private room,100,3
35170369,Brooklyn,Greenpoint,Entire home/apt,250,10
35170961,Bronx,Port Morris,Shared room,60,1
35172393,Brooklyn,East Flatbush,Private room,89,3
35172821,Brooklyn,East Flatbush,Private room,69,3
35172841,Brooklyn,East Flatbush,Private room,79,3
35175462,Queens,Bellerose,Private room,60,1
35175500,Manhattan,Hell's Kitchen,Entire home/apt,210,3
35177453,Manhattan,Upper East Side,Entire home/apt,170,2
35179345,Manhattan,Financial District,Entire home/apt,227,30
35181903,Brooklyn,Windsor Terrace,Entire home/apt,450,3
35182164,Brooklyn,Prospect-Lefferts Gardens,Private room,51,2
35182202,Manhattan,Midtown,Entire home/apt,500,4
35182511,Brooklyn,Williamsburg,Entire home/apt,175,30
35182672,Bronx,Concourse,Entire home/apt,88,3
35183070,Brooklyn,Bedford-Stuyvesant,Entire home/apt,500,30
35183293,Brooklyn,South Slope,Entire home/apt,165,3
35183442,Brooklyn,Bay Ridge,Private room,100,1
35184104,Manhattan,East Harlem,Private room,140,2
35185015,Brooklyn,Crown Heights,Entire home/apt,80,5
35185863,Brooklyn,South Slope,Entire home/apt,195,2
35185876,Manhattan,Chelsea,Entire home/apt,225,1
35186244,Bronx,Williamsbridge,Entire home/apt,140,2
35186258,Manhattan,Kips Bay,Entire home/apt,131,2
35186445,Manhattan,Hell's Kitchen,Entire home/apt,163,1
35187654,Manhattan,West Village,Entire home/apt,995,1
35187770,Brooklyn,Bushwick,Entire home/apt,275,3
35187772,Brooklyn,Bedford-Stuyvesant,Private room,70,3
35187992,Brooklyn,Bushwick,Private room,70,1
35188017,Manhattan,East Village,Entire home/apt,348,3
35188430,Brooklyn,Bushwick,Private room,60,1
35188790,Brooklyn,Bushwick,Private room,60,1
35189052,Brooklyn,Park Slope,Entire home/apt,945,4
35189086,Brooklyn,Bushwick,Private room,70,1
35189297,Brooklyn,Bedford-Stuyvesant,Entire home/apt,159,2
35189318,Manhattan,Harlem,Private room,159,3
35189403,Manhattan,Upper East Side,Entire home/apt,125,31
35189446,Manhattan,Hell's Kitchen,Entire home/apt,200,1
35189906,Brooklyn,Bedford-Stuyvesant,Private room,42,30
35189990,Brooklyn,Crown Heights,Entire home/apt,395,3
35190108,Brooklyn,Bedford-Stuyvesant,Private room,42,30
35190131,Manhattan,Hell's Kitchen,Entire home/apt,150,1
35190355,Brooklyn,Bedford-Stuyvesant,Entire home/apt,208,30
35190467,Queens,Elmhurst,Private room,110,2
35191797,Manhattan,Upper East Side,Entire home/apt,142,30
35191909,Manhattan,Harlem,Entire home/apt,198,2
35192077,Manhattan,East Village,Entire home/apt,165,4
35192314,Manhattan,Hell's Kitchen,Entire home/apt,500,3
35193203,Brooklyn,Bushwick,Entire home/apt,100,4
35193872,Queens,Bayside,Private room,130,5
35193964,Manhattan,Murray Hill,Entire home/apt,500,4
